track_id,genre_id,segment_paths
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_3.npy
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_4.npy
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_5.npy
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_6.npy
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_7.npy
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_8.npy
track_jazz.00072.wav,5,data/mel_spectrograms_train\track_jazz.00072.wav/track_jazz.00072.wav_segment_9.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_0.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_1.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_2.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_3.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_4.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_5.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_6.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_7.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_8.npy
track_country.00047.wav,2,data/mel_spectrograms_train\track_country.00047.wav/track_country.00047.wav_segment_9.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_0.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_1.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_2.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_3.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_4.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_5.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_6.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_7.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_8.npy
track_rock.00027.wav,9,data/mel_spectrograms_train\track_rock.00027.wav/track_rock.00027.wav_segment_9.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_0.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_1.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_2.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_3.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_4.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_5.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_6.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_7.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_8.npy
track_country.00019.wav,2,data/mel_spectrograms_train\track_country.00019.wav/track_country.00019.wav_segment_9.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_0.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_1.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_2.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_3.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_4.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_5.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_6.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_7.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_8.npy
track_metal.00006.wav,6,data/mel_spectrograms_train\track_metal.00006.wav/track_metal.00006.wav_segment_9.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_0.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_1.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_2.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_3.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_4.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_5.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_6.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_7.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_8.npy
track_classical.00041.wav,1,data/mel_spectrograms_train\track_classical.00041.wav/track_classical.00041.wav_segment_9.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_0.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_1.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_2.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_3.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_4.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_5.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_6.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_7.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_8.npy
track_pop.00092.wav,7,data/mel_spectrograms_train\track_pop.00092.wav/track_pop.00092.wav_segment_9.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_0.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_1.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_2.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_3.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_4.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_5.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_6.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_7.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_8.npy
track_country.00022.wav,2,data/mel_spectrograms_train\track_country.00022.wav/track_country.00022.wav_segment_9.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_0.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_1.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_2.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_3.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_4.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_5.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_6.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_7.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_8.npy
track_hiphop.00025.wav,4,data/mel_spectrograms_train\track_hiphop.00025.wav/track_hiphop.00025.wav_segment_9.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_0.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_1.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_2.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_3.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_4.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_5.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_6.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_7.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_8.npy
track_disco.00070.wav,3,data/mel_spectrograms_train\track_disco.00070.wav/track_disco.00070.wav_segment_9.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_0.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_1.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_2.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_3.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_4.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_5.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_6.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_7.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_8.npy
track_metal.00021.wav,6,data/mel_spectrograms_train\track_metal.00021.wav/track_metal.00021.wav_segment_9.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_0.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_1.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_2.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_3.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_4.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_5.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_6.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_7.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_8.npy
track_hiphop.00068.wav,4,data/mel_spectrograms_train\track_hiphop.00068.wav/track_hiphop.00068.wav_segment_9.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_0.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_1.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_2.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_3.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_4.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_5.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_6.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_7.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_8.npy
track_rock.00068.wav,9,data/mel_spectrograms_train\track_rock.00068.wav/track_rock.00068.wav_segment_9.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_0.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_1.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_2.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_3.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_4.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_5.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_6.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_7.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_8.npy
track_blues.00088.wav,0,data/mel_spectrograms_train\track_blues.00088.wav/track_blues.00088.wav_segment_9.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_0.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_1.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_2.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_3.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_4.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_5.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_6.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_7.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_8.npy
track_hiphop.00086.wav,4,data/mel_spectrograms_train\track_hiphop.00086.wav/track_hiphop.00086.wav_segment_9.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_0.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_1.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_2.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_3.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_4.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_5.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_6.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_7.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_8.npy
track_blues.00094.wav,0,data/mel_spectrograms_train\track_blues.00094.wav/track_blues.00094.wav_segment_9.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_0.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_1.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_2.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_3.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_4.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_5.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_6.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_7.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_8.npy
track_blues.00089.wav,0,data/mel_spectrograms_train\track_blues.00089.wav/track_blues.00089.wav_segment_9.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_0.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_1.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_2.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_3.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_4.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_5.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_6.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_7.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_8.npy
track_rock.00077.wav,9,data/mel_spectrograms_train\track_rock.00077.wav/track_rock.00077.wav_segment_9.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_0.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_1.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_2.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_3.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_4.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_5.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_6.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_7.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_8.npy
track_hiphop.00077.wav,4,data/mel_spectrograms_train\track_hiphop.00077.wav/track_hiphop.00077.wav_segment_9.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_0.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_1.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_2.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_3.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_4.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_5.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_6.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_7.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_8.npy
track_blues.00048.wav,0,data/mel_spectrograms_train\track_blues.00048.wav/track_blues.00048.wav_segment_9.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_0.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_1.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_2.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_3.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_4.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_5.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_6.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_7.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_8.npy
track_hiphop.00010.wav,4,data/mel_spectrograms_train\track_hiphop.00010.wav/track_hiphop.00010.wav_segment_9.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_0.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_1.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_2.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_3.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_4.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_5.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_6.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_7.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_8.npy
track_country.00066.wav,2,data/mel_spectrograms_train\track_country.00066.wav/track_country.00066.wav_segment_9.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_0.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_1.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_2.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_3.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_4.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_5.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_6.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_7.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_8.npy
track_blues.00097.wav,0,data/mel_spectrograms_train\track_blues.00097.wav/track_blues.00097.wav_segment_9.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_0.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_1.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_2.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_3.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_4.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_5.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_6.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_7.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_8.npy
track_country.00085.wav,2,data/mel_spectrograms_train\track_country.00085.wav/track_country.00085.wav_segment_9.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_0.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_1.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_2.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_3.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_4.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_5.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_6.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_7.npy
track_metal.00015.wav,6,data/mel_spectrograms_train\track_metal.00015.wav/track_metal.00015.wav_segment_8.npy
